# $a$ $x_\mathrm{HI}$ $\sigma_8$ $n_\mathrm{s}$ $h$ $\Omega_\mathrm{b}$ $\Omega_\mathrm{m}$ $\zeta_\mathrm{UV}$ $z_\mathrm{mid}$
1.263125e-01 7.620902e-01 7.847408e-01 9.376827e-01 7.072730e-01 4.462931e-02 2.539729e-01 2.598175e+01 5.848120e+00
1.288388e-01 7.352633e-01 7.847408e-01 9.376827e-01 7.072730e-01 4.462931e-02 2.539729e-01 2.598175e+01 5.848120e+00
1.314155e-01 7.060269e-01 7.847408e-01 9.376827e-01 7.072730e-01 4.462931e-02 2.539729e-01 2.598175e+01 5.848120e+00
1.340438e-01 6.742342e-01 7.847408e-01 9.376827e-01 7.072730e-01 4.462931e-02 2.539729e-01 2.598175e+01 5.848120e+00
1.367247e-01 6.397309e-01 7.847408e-01 9.376827e-01 7.072730e-01 4.462931e-02 2.539729e-01 2.598175e+01 5.848120e+00
1.394592e-01 6.020613e-01 7.847408e-01 9.376827e-01 7.072730e-01 4.462931e-02 2.539729e-01 2.598175e+01 5.848120e+00
1.422484e-01 5.604142e-01 7.847408e-01 9.376827e-01 7.072730e-01 4.462931e-02 2.539729e-01 2.598175e+01 5.848120e+00
1.450934e-01 5.156785e-01 7.847408e-01 9.376827e-01 7.072730e-01 4.462931e-02 2.539729e-01 2.598175e+01 5.848120e+00
1.479952e-01 4.675180e-01 7.847408e-01 9.376827e-01 7.072730e-01 4.462931e-02 2.539729e-01 2.598175e+01 5.848120e+00
1.509551e-01 4.171388e-01 7.847408e-01 9.376827e-01 7.072730e-01 4.462931e-02 2.539729e-01 2.598175e+01 5.848120e+00
1.539742e-01 3.631104e-01 7.847408e-01 9.376827e-01 7.072730e-01 4.462931e-02 2.539729e-01 2.598175e+01 5.848120e+00
1.570537e-01 3.066349e-01 7.847408e-01 9.376827e-01 7.072730e-01 4.462931e-02 2.539729e-01 2.598175e+01 5.848120e+00
1.601948e-01 2.518023e-01 7.847408e-01 9.376827e-01 7.072730e-01 4.462931e-02 2.539729e-01 2.598175e+01 5.848120e+00
1.633987e-01 1.986245e-01 7.847408e-01 9.376827e-01 7.072730e-01 4.462931e-02 2.539729e-01 2.598175e+01 5.848120e+00
1.666667e-01 1.500997e-01 7.847408e-01 9.376827e-01 7.072730e-01 4.462931e-02 2.539729e-01 2.598175e+01 5.848120e+00
2.749370e-02 9.997802e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
2.804357e-02 9.997802e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
2.860444e-02 9.997803e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
2.917653e-02 9.997803e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
2.976006e-02 9.997805e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
3.035526e-02 9.997806e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
3.096237e-02 9.997807e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
3.158162e-02 9.997807e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
3.221325e-02 9.997845e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
3.285751e-02 9.997845e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
3.351466e-02 9.997846e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
3.418496e-02 9.997846e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
3.486866e-02 9.997848e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
3.556603e-02 9.997848e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
3.627735e-02 9.997849e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
3.700290e-02 9.997849e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
3.774296e-02 9.997850e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
3.849782e-02 9.997859e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
3.926777e-02 9.997859e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
4.005313e-02 9.997860e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
4.085418e-02 9.997839e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
4.167127e-02 9.997809e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
4.250470e-02 9.997755e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
4.335479e-02 9.997699e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
4.422188e-02 9.997619e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
4.510632e-02 9.997493e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
4.600845e-02 9.997326e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
4.692862e-02 9.997073e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
4.786718e-02 9.996724e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
4.882453e-02 9.996212e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
4.980102e-02 9.995516e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
5.079706e-02 9.994552e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
5.181299e-02 9.993273e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
5.284923e-02 9.991618e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
5.390623e-02 9.989517e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
5.498436e-02 9.986844e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
5.608405e-02 9.983421e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
5.720572e-02 9.979205e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
5.834983e-02 9.973956e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
5.951683e-02 9.967478e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
6.070717e-02 9.959705e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
6.192131e-02 9.950191e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
6.315974e-02 9.938821e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
6.442294e-02 9.925296e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
6.571140e-02 9.909330e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
6.702561e-02 9.890535e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
6.836611e-02 9.868423e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
6.973345e-02 9.842714e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
7.112811e-02 9.812456e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
7.255067e-02 9.777505e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
7.400172e-02 9.737148e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
7.548172e-02 9.691179e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
7.699136e-02 9.638890e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
7.853121e-02 9.579442e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
8.010183e-02 9.512031e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
8.170389e-02 9.435738e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
8.333792e-02 9.349396e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
8.500467e-02 9.251639e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
8.670478e-02 9.142423e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
8.843891e-02 9.020844e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
9.020769e-02 8.884631e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
9.201181e-02 8.733138e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
9.385205e-02 8.565295e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
9.572909e-02 8.377794e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
9.764367e-02 8.170701e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
9.959654e-02 7.941839e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
1.015885e-01 7.692939e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
1.036203e-01 7.419937e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
1.056926e-01 7.120579e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
1.078065e-01 6.791834e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
1.099626e-01 6.434067e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
1.121619e-01 6.044701e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
1.144051e-01 5.617296e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
1.166932e-01 5.144217e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
1.190271e-01 4.632104e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
1.214076e-01 4.081893e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
1.238358e-01 3.496852e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
1.263125e-01 2.874021e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
1.288388e-01 2.271534e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
1.314155e-01 1.701421e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
1.340438e-01 1.185332e-01 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
1.367247e-01 7.626375e-02 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
1.394592e-01 4.858911e-02 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
1.422484e-01 2.959914e-02 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
1.450934e-01 1.607700e-02 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
1.479952e-01 6.033333e-03 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
1.509551e-01 8.047155e-04 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
1.539742e-01 0.000000e+00 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
1.570537e-01 0.000000e+00 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
1.601948e-01 0.000000e+00 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
1.633987e-01 0.000000e+00 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
1.666667e-01 0.000000e+00 8.864998e-01 9.365147e-01 6.708948e-01 4.690296e-02 3.091918e-01 2.854881e+01 7.522158e+00
2.749370e-02 9.997802e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
2.804357e-02 9.997802e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
2.860444e-02 9.997803e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
2.917653e-02 9.997805e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
2.976006e-02 9.997806e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
3.035526e-02 9.997807e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
3.096237e-02 9.997844e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
3.158162e-02 9.997845e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
3.221325e-02 9.997846e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
3.285751e-02 9.997846e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
3.351466e-02 9.997848e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
3.418496e-02 9.997849e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
3.486866e-02 9.997849e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
3.556603e-02 9.997857e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
3.627735e-02 9.997859e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
3.700290e-02 9.997860e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
3.774296e-02 9.997860e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
3.849782e-02 9.997863e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
3.926777e-02 9.997863e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
4.005313e-02 9.997864e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
4.085418e-02 9.997864e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
4.167127e-02 9.998251e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
4.250470e-02 9.998474e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
4.335479e-02 9.998475e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
4.422188e-02 9.998475e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
4.510632e-02 9.998475e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
4.600845e-02 9.998478e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
4.692862e-02 9.998478e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
4.786718e-02 9.998478e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
4.882453e-02 9.998479e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
4.980102e-02 9.998479e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
5.079706e-02 9.998341e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
5.181299e-02 9.998287e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
5.284923e-02 9.998208e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
5.390623e-02 9.998090e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
5.498436e-02 9.997919e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
5.608405e-02 9.997689e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
5.720572e-02 9.997436e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
5.834983e-02 9.997097e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
5.951683e-02 9.996681e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
6.070717e-02 9.996139e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
6.192131e-02 9.995399e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
6.315974e-02 9.994438e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
6.442294e-02 9.993163e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
6.571140e-02 9.991561e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
6.702561e-02 9.989528e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
6.836611e-02 9.987018e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
6.973345e-02 9.983861e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
7.112811e-02 9.979991e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
7.255067e-02 9.975295e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
7.400172e-02 9.969609e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
7.548172e-02 9.962735e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
7.699136e-02 9.954588e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
7.853121e-02 9.944885e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
8.010183e-02 9.933547e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
8.170389e-02 9.920307e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
8.333792e-02 9.904919e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
8.500467e-02 9.887187e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
8.670478e-02 9.866846e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
8.843891e-02 9.843438e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
9.020769e-02 9.816923e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
9.201181e-02 9.786792e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
9.385205e-02 9.752734e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
9.572909e-02 9.714208e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
9.764367e-02 9.671369e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
9.959654e-02 9.623585e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
1.015885e-01 9.570605e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
1.036203e-01 9.512072e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
1.056926e-01 9.447319e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
1.078065e-01 9.376145e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
1.099626e-01 9.298128e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
1.121619e-01 9.212562e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
1.144051e-01 9.118844e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
1.166932e-01 9.017161e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
1.190271e-01 8.906919e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
1.214076e-01 8.787341e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
1.238358e-01 8.658288e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
1.263125e-01 8.519183e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
1.288388e-01 8.368990e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
1.314155e-01 8.207729e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
1.340438e-01 8.034734e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
1.367247e-01 7.849461e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
1.394592e-01 7.652010e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
1.422484e-01 7.440910e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
1.450934e-01 7.218238e-01 7.554824e-01 9.315106e-01 7.252615e-01 5.280470e-02 3.017673e-01 1.524448e+01 4.903422e+00
