# $\sigma_8$ $n_\mathrm{s}$ $h$ $\Omega_\mathrm{b}$ $\Omega_\mathrm{m}$ $\zeta_\mathrm{UV}$ $T_\mathrm{vir}$ $E_0$ $L_\mathrm{X}$
8.771052588522434412e-01 9.465557369589805425e-01 6.631280833855270895e-01 5.255531311035156056e-02 3.580919753015041618e-01 3.454580182209610939e+01 4.376969118416309534e+00 3.736904321238398552e+02 3.911542890407145023e+01
8.766761980950832367e-01 9.862263093143701642e-01 7.010600676760077032e-01 4.059161685407161602e-02 2.471553978323936529e-01 2.456524200737476349e+01 4.654833718761802075e+00 4.432017521001398563e+02 3.983741752058267593e+01
7.860644109547137992e-01 9.383941127359867185e-01 6.116068268194794211e-01 5.488273704424500438e-02 3.489105683565140170e-01 3.015955843031406403e+01 4.469768283888697624e+00 8.658439150080084801e+02 4.070059878192842007e+01
7.523584546148777141e-01 9.699664779007435289e-01 6.945054538175463588e-01 4.895052514970302249e-02 3.675981900095939836e-01 3.225447292905300856e+01 4.505763990804553032e+00 1.070252971909940243e+03 4.004372245445847511e+01
8.205357019603252144e-01 9.571343008428812027e-01 6.650346686318516776e-01 5.589730286970734374e-02 3.056913274526595892e-01 2.291104342322796583e+01 4.318759119138121605e+00 5.929058686830103397e+02 3.942986933328211308e+01
8.543190328776836262e-01 9.731665390729904441e-01 6.310428121685981440e-01 5.923796141520142056e-02 2.807937489449977564e-01 2.718753615859895945e+01 4.596710014343261541e+00 1.141088652703911066e+03 4.030170528031885624e+01
7.637218751013279405e-01 9.409605687111616268e-01 7.214660618454218355e-01 4.623647592961788177e-02 3.827881200611591428e-01 2.903093526605516672e+01 4.378648976981639684e+00 6.637424027547240257e+02 3.915634161606431007e+01
8.196912057697772758e-01 9.919263898581266448e-01 6.526010935008526026e-01 5.025313759222626436e-02 3.238279794156551095e-01 3.350026621483266354e+01 4.645723427832126440e+00 4.006010150536894798e+02 3.956416446529328823e+01
8.878831206262112197e-01 9.247204375267029652e-01 6.830345489829778849e-01 4.459477387368679380e-02 2.619846887886524422e-01 2.040592296980321407e+01 4.429604783654212952e+00 8.232423246838152409e+02 4.095836798101663589e+01
8.982950682938098952e-01 9.615880777686834913e-01 6.439878867939113904e-01 4.642846493050455797e-02 3.526695023477077751e-01 2.209636518266052008e+01 4.554677568748592975e+00 1.189234182983636856e+03 4.048112550005316734e+01
8.089666889607906031e-01 9.537940534949302940e-01 6.745383862778544515e-01 5.840990986675023700e-02 2.509141595661640300e-01 3.144345679786056280e+01 4.370797688141465187e+00 7.103507070802152157e+02 3.911745487339794636e+01
7.726104645431042250e-01 9.828477969765663236e-01 6.393044570460915121e-01 4.306984392926097027e-02 3.119519399106502888e-01 3.119379157200455666e+01 4.603674051538109602e+00 3.538836806081235409e+02 3.965030775964260101e+01
8.444930125772953655e-01 9.300537534803152706e-01 7.298450368270277266e-01 5.239444639533757941e-02 3.738589353859425035e-01 2.559581303969025612e+01 4.421733613684773800e+00 7.749860443174839020e+02 4.076269712857902050e+01
8.306302787363528672e-01 9.990165941417217255e-01 6.878842877596617056e-01 5.280415143817662749e-02 3.990299496054649508e-01 2.120211877860128880e+01 4.693831340223550974e+00 5.090367995202541351e+02 3.987682309560477734e+01
7.413262943923473181e-01 9.268487853556871547e-01 6.582964576780795385e-01 4.203429250046610693e-02 2.970354443788528753e-01 3.430012413300573826e+01 4.480837693065405247e+00 9.301383032463490963e+02 4.052072082459926605e+01
7.952606056630611153e-01 9.752569318562746004e-01 7.075640464574098898e-01 5.678929831832647129e-02 2.757233139872550809e-01 2.798554435838013887e+01 4.544793515652417959e+00 1.006065900530666113e+03 4.023887454159557819e+01
8.671675868332385795e-01 9.480891047418117390e-01 6.179934746026992665e-01 4.867506114766001479e-02 3.375667756795883157e-01 2.613848314154893160e+01 4.329857469350099741e+00 5.271832846105098724e+02 3.934418382868170738e+01
8.649770946800708904e-01 9.783508481830358594e-01 6.715365606546401800e-01 5.110878245905041417e-02 3.039587423205375449e-01 3.470435281284153461e+01 4.462026305496692657e+00 9.951572265475988388e+02 3.902988575957715511e+01
7.930760930478573112e-01 9.461058112978935064e-01 6.411285043507813919e-01 4.436405017971992160e-02 3.621255224943161211e-01 2.155235995538532734e+01 4.662519904971122564e+00 5.740411232225596905e+02 4.038519432395696640e+01
7.491358356177806321e-01 9.970912054181099160e-01 7.249662317335605621e-01 5.962487535551190543e-02 3.406626710295677096e-01 2.598962221760302782e+01 4.311070448160171154e+00 4.901795516721904278e+02 4.085533216036856174e+01
8.384457422792911396e-01 9.298461874574422970e-01 6.345757197588681731e-01 4.522448316216468728e-02 2.426475816965102950e-01 2.789255921263247728e+01 4.513506542146205724e+00 9.690767671912908554e+02 3.974922965839505196e+01
8.473074270784854978e-01 9.810834650695323678e-01 6.615074866637586926e-01 4.996984198689460865e-02 2.677399395406246385e-01 3.205366840120404959e+01 4.389461876079439939e+00 3.078875821083784103e+02 4.061320351436734200e+01
7.754210548102855594e-01 9.332122118026018320e-01 6.910032132640481217e-01 5.550306456163525692e-02 3.258236165344715052e-01 2.265075822826474905e+01 4.585841709002852262e+00 7.867839242331683636e+02 3.997559216059744358e+01
8.017810891568660780e-01 9.648432029038668256e-01 6.230741481110453339e-01 4.082966461777687295e-02 3.870133338868618211e-01 2.477402163669466972e+01 4.440470996126532732e+00 1.149433978926390409e+03 3.925652291625738144e+01
8.911056633293629181e-01 9.519719694554805711e-01 7.125596689060330613e-01 5.401976780965923874e-02 2.887785752117633664e-01 3.042604489251971245e+01 4.634911481663585242e+00 7.283187489956617355e+02 4.014285205863416195e+01
8.800723730027675273e-01 9.938298056274652570e-01 6.144607927650213020e-01 5.718111652880907003e-02 3.758647583425045458e-01 2.872193953488022089e+01 4.359935199469327394e+00 3.630667512305080891e+02 4.066768473573029041e+01
8.118769581615924436e-01 9.217010630667209492e-01 7.040636436641216633e-01 4.765816887840628596e-02 3.176981492340564817e-01 2.681534043047577143e+01 4.565496284514665604e+00 8.404275806620717049e+02 3.981188849732279778e+01
7.659111322462558435e-01 9.700897128880023867e-01 6.697692797333001380e-01 5.366473872214555518e-02 2.588888011872768624e-01 2.047424229793250561e+01 4.410915467888116837e+00 1.095683059282600880e+03 3.946772722713649273e+01
8.565047709643840435e-01 9.429609517008066266e-01 6.993820503354072349e-01 4.179863115772605026e-02 3.569037564098835325e-01 3.362989726476371288e+01 4.614534064382314504e+00 6.730271701700985432e+02 4.007236427068710327e+01
8.277200858294964103e-01 9.667382079362869529e-01 7.183452107384801222e-01 4.330306371673941362e-02 3.320848390460014454e-01 2.958596456795930862e+01 4.488530078902840614e+00 1.053963788319379091e+03 3.919410818815231323e+01
7.595490659773349584e-01 9.589832406491041183e-01 6.278373677656053919e-01 5.153630036860704089e-02 2.740012949705123990e-01 2.393027920275926590e+01 4.686095561459660885e+00 6.313087390735745430e+02 4.033025531284511089e+01
7.832487709820270538e-01 9.879784344881773483e-01 6.780403948202728959e-01 4.744291564449668042e-02 2.925368985533714494e-01 2.371085121762007475e+01 4.337594204023480060e+00 4.330209122970700264e+02 4.092530111595988274e+01
8.738668428361415774e-01 9.352234470844269509e-01 6.475152936205267329e-01 5.802053291350602743e-02 3.907714849710464677e-01 3.311742349993437529e+01 4.537099028006196022e+00 9.103809018619358540e+02 3.953848308511078358e+01
8.718986324965953827e-01 9.687420849502086373e-01 6.378149065747856783e-01 5.431346138939260881e-02 2.632605062425136255e-01 3.385667487978935242e+01 4.306025249883532524e+00 8.544673229567706585e+02 4.042624161206185818e+01
7.800507308542727891e-01 9.558708507567644785e-01 7.274106549844145952e-01 4.116058964282274385e-02 3.200112707912922128e-01 2.075958505272865295e+01 4.519397270306944492e+00 3.773408096283674240e+02 3.903180909901857376e+01
7.564873690903186620e-01 9.874824250489473432e-01 6.462464945390820059e-01 5.517267366871237561e-02 3.815171717107296301e-01 2.660324070136994123e+01 4.455447551235556247e+00 6.870025377720594406e+02 3.968871594406664371e+01
8.259285019338130640e-01 9.396111725270748227e-01 6.758521769568324178e-01 4.967546183615922928e-02 2.846055980026722110e-01 2.845121744554489851e+01 4.670005224272609112e+00 1.109863563906401396e+03 4.083382031694054604e+01
8.595658825337887388e-01 9.906922378391027628e-01 7.102840871363877984e-01 4.551581162959337373e-02 3.093756827712059176e-01 3.284661474172025919e+01 4.445557440817355932e+00 6.170999119989573956e+02 3.996195003762841225e+01
7.677033133804798126e-01 9.234472200274468356e-01 6.197833323478698642e-01 5.995831808075308134e-02 3.663753753900528265e-01 2.349860759917646646e+01 4.629058852791786194e+00 1.039961811527609825e+03 4.057606245018541813e+01
8.138445331156254348e-01 9.744519546627998796e-01 6.868561559170484054e-01 4.403129417449235666e-02 3.452213451266288868e-01 2.421576417051255703e+01 4.396188592910766246e+00 8.961351659148931503e+02 4.016827011853456497e+01
8.832710365951061959e-01 9.422069176286459458e-01 6.563381572067736869e-01 5.081692000851034674e-02 2.483830708265304388e-01 2.981282717548310757e+01 4.578507499396801350e+00 4.190077791921794415e+02 3.930531785450875759e+01
8.930531777441501617e-01 9.840648251771927368e-01 6.932429433986544431e-01 5.772828891873359181e-02 3.362505015730857805e-01 2.763602422084659338e+01 4.403433391824364662e+00 5.601112173870205879e+02 3.975131030566990376e+01
8.049999754130839902e-01 9.313098388165236274e-01 6.628419895842670995e-01 4.710977809503674729e-02 2.794999080896377608e-01 2.579170958604663610e+01 4.621116061881184400e+00 9.809930046088993549e+02 4.064622979983687401e+01
7.784619437158107891e-01 9.603246783465146930e-01 7.035457369312644316e-01 5.186997190117835499e-02 2.983468124270439170e-01 2.179421873763203621e+01 4.354035507515072290e+00 9.552112360484898090e+02 4.011334639601409435e+01
8.491196687519551034e-01 9.525697100162506814e-01 6.131623131409287275e-01 4.359462099149823133e-02 3.952582520246505915e-01 3.488764645531773567e+01 4.570532518997788785e+00 4.761088835075497627e+02 3.946970815956592560e+01
8.354030378162861092e-01 9.765032551437616837e-01 6.546253298223018158e-01 4.150402205064893102e-02 3.701366029679775682e-01 3.060942352749407291e+01 4.344931273907422842e+00 8.008829148486256599e+02 4.035561652481555939e+01
7.473254023492336140e-01 9.493744935095310700e-01 6.841139682382344489e-01 5.333411887288093400e-02 3.131370432674884796e-01 2.501602263189852238e+01 4.530375171452760696e+00 3.217797224409878254e+02 3.924296766333281994e+01
7.911267320811748993e-01 9.977434213459491774e-01 6.293188831210135836e-01 4.798947529867291645e-02 2.546413992345333277e-01 2.245270170737057924e+01 4.494373361021279933e+00 7.424546484835445881e+02 3.952478342875838280e+01
8.617600621283054707e-01 9.256146792322397232e-01 7.187973014265298666e-01 5.747519150376319275e-02 3.514795012772083393e-01 3.179704674053937197e+01 4.680999770015477957e+00 1.163337275572121143e+03 4.088822527416050434e+01
8.689493001997471433e-01 9.958350390195847002e-01 6.673403874784707979e-01 4.488938298076391303e-02 2.850411342084407940e-01 2.535426896996796131e+01 4.511710983514785944e+00 6.962697660550475121e+02 4.073767488449811935e+01
7.983124892413616669e-01 9.286290877312421976e-01 6.978833410143852056e-01 5.058375744149088554e-02 3.882123203575611470e-01 3.101086986251175404e+01 4.313767133653163555e+00 1.175385844800621271e+03 3.985111697576940060e+01
7.445146737992763830e-01 9.795752631872892691e-01 6.157837422937154637e-01 4.590516950935125129e-02 3.295561896264553314e-01 3.169961985666304827e+01 4.662262387573719025e+00 7.608321488834917545e+02 3.938100965693593025e+01
8.325887711346149356e-01 9.473692917823791637e-01 7.063167618215083765e-01 5.894388644024729784e-02 2.665458114445209414e-01 2.229396310169249773e+01 4.463135930895805181e+00 3.399366354569792747e+02 4.001836150325834751e+01
8.413040478527545885e-01 9.635577426105738086e-01 6.798247629776597023e-01 5.618954686447977936e-02 2.413455054163932689e-01 2.633593884762376547e+01 4.639927449449896990e+00 9.440587392076849937e+02 3.915436094440519810e+01
7.706525693833827795e-01 9.507255651056766288e-01 6.502444931492209479e-01 4.928366269916295561e-02 3.444238609075546131e-01 2.824162242468446493e+01 4.434744827076793072e+00 5.231623725034296513e+02 4.026072295382618904e+01
8.071843402087688357e-01 9.823176522552967693e-01 7.163777514174580752e-01 5.454906551167368334e-02 3.634324678778648732e-01 3.411728909239172935e+01 4.589319540187716484e+00 5.410582319833338261e+02 4.097982271574437618e+01
8.952438081800937475e-01 9.344854561239481772e-01 6.268147255107759941e-01 4.030005957931280525e-02 3.001926928758621438e-01 2.096071859821677208e+01 4.385322481021284524e+00 1.020175164006650448e+03 3.962474291771650314e+01
8.860805587470531597e-01 9.713530914485454248e-01 7.227644009888172238e-01 4.838373268023132834e-02 3.944712588191032765e-01 2.312374396715313196e+01 4.610297057777643204e+00 8.800347461365163326e+02 3.906866015121340752e+01
8.166600157320499376e-01 9.441852635890245482e-01 6.333187060803174839e-01 5.645585559308528845e-02 2.912999004125594871e-01 3.252573861274868250e+01 4.414295598119497122e+00 4.571599803864955902e+02 4.045570716448128223e+01
7.605128403007984650e-01 9.926128268986940117e-01 6.730865502357482599e-01 4.236704850569367187e-02 2.703064283728599526e-01 2.993223722092807293e+01 4.559672414511442007e+00 6.071696542203426361e+02 4.079983791708946228e+01
8.523813508450984733e-01 9.204450188577175673e-01 6.436233253031968804e-01 5.309601388871669492e-02 3.333169394731521629e-01 2.427929843775928020e+01 4.364853555709123256e+00 1.084309907164424658e+03 3.966395009867846966e+01
8.237429212033748893e-01 9.892515709251165079e-01 6.241627190634607691e-01 5.210075281560420934e-02 3.581656859815121052e-01 2.012012328952550888e+01 4.538111047819256783e+00 6.497120766900479794e+02 4.054223288409411907e+01
7.542979450523853435e-01 9.364575275778770358e-01 7.145784084871411590e-01 4.273891890421509937e-02 2.550871963798999609e-01 3.327303167432546616e+01 4.337238979712128462e+00 1.126853189617395401e+03 3.993733653426170349e+01
7.878651262819766909e-01 9.654919305443764310e-01 6.588442229852080612e-01 5.874030075967311137e-02 3.164313136041164709e-01 2.930211595725268126e+01 4.688694540038705227e+00 8.092574872076511383e+02 3.934226021356880665e+01
8.797092418372631784e-01 9.576979061216116529e-01 6.892701325193046902e-01 4.672284508123993735e-02 3.796712596714496568e-01 2.740009448956698179e+01 4.486636914685368183e+00 3.863818614743649960e+02 4.019782746955752373e+01
8.775961770117283178e-01 9.739955962449312610e-01 6.569666718691586915e-01 5.628705039620399142e-02 3.215297468006610981e-01 2.135143064893782139e+01 4.443083642423152568e+00 3.295020410791039467e+02 4.082685671001672745e+01
7.895167295634746285e-01 9.418674658238888053e-01 6.873976100981235016e-01 4.824835376814007315e-02 2.645349942147731670e-01 3.450800114311277866e+01 4.631469434499741133e+00 7.506124463863670826e+02 3.971323288045823574e+01
7.533201895654201286e-01 9.902358202636242224e-01 6.185397983342408867e-01 5.292812421917915400e-02 2.832238359749317258e-01 2.819517016876488924e+01 4.392513880133629200e+00 1.185168233234435320e+03 3.905855524912476540e+01
8.239516694843769251e-01 9.231076700240373745e-01 7.089513736963272139e-01 4.223380582407117168e-02 3.800668977200984955e-01 2.628948659170418978e+01 4.582057769596576513e+00 7.062627682462334633e+02 4.042101989127695560e+01
8.502365644276141943e-01 9.865718153119087397e-01 6.749599765613675251e-01 4.264313654974102863e-02 3.651692467927932784e-01 2.189410293009132147e+01 4.308409838005900383e+00 1.030835607089102268e+03 3.928492079116404057e+01
7.621815119683742479e-01 9.388174589723349284e-01 6.454999474808573723e-01 5.189219847321510648e-02 3.084138473868370256e-01 3.129975968506187201e+01 4.516900613531470654e+00 5.519309920258820057e+02 4.017886531725525856e+01
8.156456224620342033e-01 9.678317251056433035e-01 7.283905032649635736e-01 4.662797825410962271e-02 2.494524854421615589e-01 3.105183610692620277e+01 4.459023803099990246e+00 5.118497234769165516e+02 4.058448851667344570e+01
8.863015355169773235e-01 9.550773498415947582e-01 6.389425271376967252e-01 5.853388264775276351e-02 3.463589665293693720e-01 2.539523521438241005e+01 4.666353334113956031e+00 9.329592788591980934e+02 3.993987307697534561e+01
8.973739437758923021e-01 9.981852101534605115e-01 7.220038583874702764e-01 5.044044395908713063e-02 2.782937794923782127e-01 2.710416103247553110e+01 4.341378625482320786e+00 1.074095468502491713e+03 3.949571355804800987e+01
8.055107833445072085e-01 9.259395611286164174e-01 6.324385521560906831e-01 4.471142251044511740e-02 3.352886661887168884e-01 2.900618250016123056e+01 4.534047517925500870e+00 5.967297960072755814e+02 4.010885016806423664e+01
7.716523166000842648e-01 9.769449454545975353e-01 6.816981832683086662e-01 5.879904707893729432e-02 3.963276666402817394e-01 3.347377180121839046e+01 4.491972798854112270e+00 4.671616662293672562e+02 4.063950435817241669e+01
8.410781906545162778e-01 9.496993165463208930e-01 6.521211101859807346e-01 4.572690386325120593e-02 2.994844338297844022e-01 2.032086341641843319e+01 4.683483599871396841e+00 8.898084509186446667e+02 3.977557381801307201e+01
8.347164867818355205e-01 9.612497051060200359e-01 6.101608195528387402e-01 4.906717378646135302e-02 3.146555192768573650e-01 2.459904275834560394e+01 4.407082879915833473e+00 3.972633185796439648e+02 4.089739069156348705e+01
7.428679557144641787e-01 9.533778408914804769e-01 7.006897259131074085e-01 5.608460923656821001e-02 3.714110909402370542e-01 3.025198154151439667e+01 4.617537419870496151e+00 8.199092332273721695e+02 3.950198237597942352e+01
7.993048907816410198e-01 9.849900648742914155e-01 6.654628379270434158e-01 4.008204478770494711e-02 3.500977392494678542e-01 3.234514723997563124e+01 4.356542159989476026e+00 1.115758979693055153e+03 3.922233574278652668e+01
8.687454323470592543e-01 9.321182192862034199e-01 6.960108210518956007e-01 5.444382270798087120e-02 2.531911252439021931e-01 2.294315259438008070e+01 4.568157938495278181e+00 6.383941772393882275e+02 4.036646183952689171e+01
8.609360580146312447e-01 9.817537175863981780e-01 6.274459053948521214e-01 4.701987052336335099e-02 3.895844693481922416e-01 2.937818411737680435e+01 4.648774861916900036e+00 1.106453681644052267e+03 4.000943808816373348e+01
7.914892698824406159e-01 9.339603018760681552e-01 7.169202096387743417e-01 5.751706443727016421e-02 2.865010212361812636e-01 2.378112111240625381e+01 4.425820274278521538e+00 6.838206231594085693e+02 3.940356489270925522e+01
7.450585861504077645e-01 9.629940575361252142e-01 6.489978361502289905e-01 4.350379789248108586e-02 2.650369484722614466e-01 2.355972259771078825e+01 4.599322090670466601e+00 3.800845384597778320e+02 3.987199517525732517e+01
8.369008515775203660e-01 9.502006237953901646e-01 6.784915032610296937e-01 5.165661118924617934e-02 3.282720886170863994e-01 3.290772974025458097e+01 4.375206359848379911e+00 8.574364847503602505e+02 4.072658710554242134e+01
8.482639478147030454e-01 9.788503547012805672e-01 7.054218962043523611e-01 5.316127024590969197e-02 3.433643645048141679e-01 2.886571174953132868e+01 4.502760532498359503e+00 4.226312926970422268e+02 3.959849505499005318e+01
7.788415546715259374e-01 9.466831556707621109e-01 6.150361911952495486e-01 4.137558603659272083e-02 2.401979658007621643e-01 2.701773500535637140e+01 4.322591592371463953e+00 8.999823555350303650e+02 4.098456522263586521e+01
8.026965166628360349e-01 9.951100716739893493e-01 6.988663122802972749e-01 5.730142734944820154e-02 3.013889032602310447e-01 2.067465919069945812e+01 4.652172152698040186e+00 1.035672144591808319e+03 4.026720257848501205e+01
8.945632152259350711e-01 9.279428531229496624e-01 6.684685543179511580e-01 4.785890305414795820e-02 3.644042214751243569e-01 3.377174901776015759e+01 4.473161399364471436e+00 6.130399695597589016e+02 3.913033943437039852e+01
8.841121114790440050e-01 9.660605169087648214e-01 6.924795192107557895e-01 4.093776848167181293e-02 2.902404040098190419e-01 3.207834606524556875e+01 4.548235662654041889e+00 4.729182986542582512e+02 3.968410468287765980e+01
8.134600417315960286e-01 9.582277117669582012e-01 6.619647172465920049e-01 5.421317784115672195e-02 3.933237192034721996e-01 2.273400103207677603e+01 4.327244934812187971e+00 9.518100240267813206e+02 4.078948901221156120e+01
7.699921213090419325e-01 9.898203699290752944e-01 7.121602515503764330e-01 4.945416655391454697e-02 3.345131498575210638e-01 2.485924212262034416e+01 4.697615188732743086e+00 9.839568891562521458e+02 4.044703529588878155e+01
8.580509598553180961e-01 9.369875831156969648e-01 6.216572164371609865e-01 5.507269529625773152e-02 2.712781819701194919e-01 3.045264301821589470e+01 4.477785610035061481e+00 5.628602234646677971e+02 3.909097909927368164e+01
8.267671521008014279e-01 9.933329311013221474e-01 6.406190019845962036e-01 5.981828538700938169e-02 2.564593453705310555e-01 3.461183314211666584e+01 4.600280059129000065e+00 1.167179228179156780e+03 4.020503306388854980e+01
7.561297117173672033e-01 9.211263509839773267e-01 6.702297139912843926e-01 4.533258702605962726e-02 3.596255730092525749e-01 2.151840542443096638e+01 4.424394314736128209e+00 7.460833990015089512e+02 3.931749747507274151e+01
7.823321978747844740e-01 9.720730974525213508e-01 6.359419263899326324e-01 5.067841319367289571e-02 3.781623966991901620e-01 2.595763821620494127e+01 4.550844027847051443e+00 3.177110695280134678e+02 3.991083667799830437e+01
8.704057039320469702e-01 9.448665365576743858e-01 7.255335616320370828e-01 4.384837474673986685e-02 3.151472125947475389e-01 2.780195285100489855e+01 4.373800090700387777e+00 7.966019583866000175e+02 4.054721212573349476e+01
8.734383483231067391e-01 9.915187211334705042e-01 6.836638258397579326e-01 4.756765095517039021e-02 3.476362282037734897e-01 3.069452689029276371e+01 4.592761501669883728e+00 9.658944234251976013e+02 3.940945748053491116e+01
7.841337727010250225e-01 9.243515030294656709e-01 6.531419356912374630e-01 5.696806099265813716e-02 2.456367644667625250e-01 2.504250363446772099e+01 4.382709749042987823e+00 4.867700985632836819e+02 4.005433244258165359e+01
7.580683808028697568e-01 9.727590785175561638e-01 7.202213355898856584e-01 4.170841841027140423e-02 3.071414440870284812e-01 2.247749828267842531e+01 4.643711112439632416e+00 5.770107141695916653e+02 4.070904059149324894e+01
8.299747325479984728e-01 9.405918790400028540e-01 6.297111979871987675e-01 5.345320906490087787e-02 3.689800998568535384e-01 3.188040845561772585e+01 4.431692546606063488e+00 9.979005262255668640e+02 3.981532481685280800e+01
8.561129142343998355e-01 9.690853225439787222e-01 6.641417337581515534e-01 5.136284139007329941e-02 3.837501128017902774e-01 2.760392846073955297e+01 4.658868592604995307e+00 7.321663677692413330e+02 4.095138958469033241e+01
7.667839054763316842e-01 9.562918877601623846e-01 6.937595482543110759e-01 4.317279664799571204e-02 2.819997297227382349e-01 2.570099146571010351e+01 4.465796817466616275e+00 1.153057063277810812e+03 3.958869619108736515e+01
8.104279945790767714e-01 9.853450602293014615e-01 6.125878950580954108e-01 5.784737911075353567e-02 2.608469195663928875e-01 2.170180903747677803e+01 4.507877640053630230e+00 7.827235526405274868e+02 3.918310350924730301e+01
8.823099513351917444e-01 9.375516455620527267e-01 7.021866184845566572e-01 4.731417445465922050e-02 3.227587221562862596e-01 3.485380189493298531e+01 4.316769721731543719e+00 3.035983443260192871e+02 4.029646781645715237e+01
8.915121661126613750e-01 9.756692567467689647e-01 6.212012452632188486e-01 4.414306007325649595e-02 2.518761523067951091e-01 3.269559788051992655e+01 4.691745776683092117e+00 6.696263873018324375e+02 4.077187730558216572e+01
8.009131963551044953e-01 9.484626957029104188e-01 7.106826376914977539e-01 5.100910926237701981e-02 3.538754831254482536e-01 2.328902559820562601e+01 4.482852219790220083e+00 1.092492045275866985e+03 3.962749194726347923e+01
7.768846692144870669e-01 9.994291641563177730e-01 6.558799462765455557e-01 4.500135682523250663e-02 3.727211661636829487e-01 2.400787374936044216e+01 4.540722926706076024e+00 8.431761575862765312e+02 3.909680723957717419e+01
8.450747339427471250e-01 9.272225841879845332e-01 6.853807158768177032e-01 5.952428663149475496e-02 3.108826826512813835e-01 2.966355911456048489e+01 4.333796177059412003e+00 3.660310649313032627e+02 4.049198652803897858e+01
8.388595907390117290e-01 9.837241435796022504e-01 7.268423590436577930e-01 5.536486292257904868e-02 2.957611042261123480e-01 3.405720889568328857e+01 4.556669141724706051e+00 9.140092232264578342e+02 3.937020398676395416e+01
7.482459534704685167e-01 9.308913575112820471e-01 6.364495515450835361e-01 4.978722773492336162e-02 3.975113162398338229e-01 2.090155392885208130e+01 4.368686226382851423e+00 4.368632940575480461e+02 4.023436355404555798e+01
7.945421274006366774e-01 9.624643699824809717e-01 6.771599905565380828e-01 5.387942994013428244e-02 3.390168923139572077e-01 2.674689400475472212e+01 4.607635677233338001e+00 6.270282117649912834e+02 4.051397966966032982e+01
8.627175627648830947e-01 9.546315640956163362e-01 6.467551444098352809e-01 4.064613483846187675e-02 2.771052238345146357e-01 2.865349310915917158e+01 4.417688911035656751e+00 1.049894706252962351e+03 3.990110232122242451e+01
8.655281530320644290e-01 9.642306068539620023e-01 7.131902287527918105e-01 5.824171502143143941e-02 3.606654876470565818e-01 2.009350996464490891e+01 4.399973211809992790e+00 5.826865953393280506e+02 3.972296702116727829e+01
7.973565419018268097e-01 9.514762314409017652e-01 6.236173622682690265e-01 4.629491707310080806e-02 3.025867506861686929e-01 3.318785320967435837e+01 4.575456174835562884e+00 1.059817948378622532e+03 4.086008944176137447e+01
7.410565485060215396e-01 9.804707755893469212e-01 6.897576617822051004e-01 5.222594637423753905e-02 2.439318400621414140e-01 2.921885795425623655e+01 4.449000358209014294e+00 8.758364880457520485e+02 4.039168967679142952e+01
8.316739909350872040e-01 9.327164193987846907e-01 6.601730427518486266e-01 4.293477019295096481e-02 3.421713861823081904e-01 2.737545884680002928e+01 4.626447076722979723e+00 4.529845696873962879e+02 3.900584852136671543e+01
8.428902213275433208e-01 9.963368523865938631e-01 6.336815018951892364e-01 4.193912049755454258e-02 3.269709987938403950e-01 2.321430830750614405e+01 4.451614777743816198e+00 8.341146555729210377e+02 4.013391386903822422e+01
7.746941770613193778e-01 9.292087028920650305e-01 7.242179542034864470e-01 5.259742815047502296e-02 2.687995837628841533e-01 3.255773781333118677e+01 4.673008382320404053e+00 4.112618872895836830e+02 3.927909292653203011e+01
8.087286598980426566e-01 9.775967030227183940e-01 6.421103978157043368e-01 4.857958396896720071e-02 2.878069694340228968e-01 2.996614973060786724e+01 4.302632024884223583e+00 6.526433715596795082e+02 3.999648608826100826e+01
8.993217073380948001e-01 9.454685718566179231e-01 6.726659411936998234e-01 5.658104915171861815e-02 3.858169661462307332e-01 2.437183330766856670e+01 4.522058726847172139e+00 1.129775574523955584e+03 4.060210000723600388e+01
8.895005626976489888e-01 9.885764558613300279e-01 6.507236105576157392e-01 5.473759250715375113e-02 3.188455314934253715e-01 2.654567462857812643e+01 4.496986192837357343e+00 7.645457569509744644e+02 4.007958466932177544e+01
8.176123784482478563e-01 9.357046107202768859e-01 6.811621090397238509e-01 4.041304603219032093e-02 3.769244025647640051e-01 2.839273584540933371e+01 4.677557920292019666e+00 3.436696710996329784e+02 3.944294968433678150e+01
7.639745502173900249e-01 9.673361752182245699e-01 6.254198523238301277e-01 5.575429456308483855e-02 3.559321506321430073e-01 3.426648920401930809e+01 4.347983463481068789e+00 7.201248410157859325e+02 3.978537288308143616e+01
8.532972742617130901e-01 9.594643105566501573e-01 7.158389736339449971e-01 4.877286985516548351e-02 2.576924334466457189e-01 2.116848384961485863e+01 4.526591429486870766e+00 1.199235439673066139e+03 4.067267973534762859e+01
8.221604849398136405e-01 9.708584880083799273e-01 6.963788262754678771e-01 4.601815596222877391e-02 2.725412601232528598e-01 2.521243241615593433e+01 4.351374699920415701e+00 5.378354597836732864e+02 3.955865247361361980e+01
7.502576331794261755e-01 9.436128580570221080e-01 6.669112512469291820e-01 5.913241343572735176e-02 3.307128474116325378e-01 3.081041094847023487e+01 4.573926404863596140e+00 1.016946928482502699e+03 4.091493740677833557e+01
7.863195107877254397e-01 9.945988255739212081e-01 7.066862519830465761e-01 4.437859013676643399e-02 3.920557433366775868e-01 3.149724048096686602e+01 4.400430691987276433e+00 9.188199746422469616e+02 4.032156768627464771e+01
