# $\sigma_8$ $n_\mathrm{s}$ $h$ $\Omega_\mathrm{b}$ $\Omega_\mathrm{m}$ $\zeta_\mathrm{UV}$ $T_\mathrm{vir}$ $E_0$ $L_\mathrm{X}$
8.325144720695912826e-01 9.575417619034648498e-01 6.731640416927635595e-01 5.041600807189941524e-02 3.326794637313112424e-01 3.454580182209610939e+01 4.376969118416309534e+00 3.736904321238398552e+02 3.911542890407145023e+01
8.323535742856561503e-01 9.783688123900443623e-01 6.921300338380038664e-01 4.533143716298043691e-02 2.820646502610296147e-01 2.456524200737476349e+01 4.654833718761802075e+00 4.432017521001398563e+02 3.983741752058267593e+01
7.983741541080177084e-01 9.532569091863930533e-01 6.474034134097397253e-01 5.140516324380412644e-02 3.284904468126594868e-01 3.015955843031406403e+01 4.469768283888697624e+00 8.658439150080084801e+02 4.070059878192842007e+01
7.857344204805791765e-01 9.698324008978903565e-01 6.888527269087731941e-01 4.888397318862378743e-02 3.370166741918772524e-01 3.225447292905300856e+01 4.505763990804553032e+00 1.070252971909940243e+03 4.004372245445847511e+01
8.113008882351219198e-01 9.630955079425126408e-01 6.741173343159257980e-01 5.183635371962562466e-02 3.087716681502759575e-01 2.291104342322796583e+01 4.318759119138121605e+00 5.929058686830103397e+02 3.942986933328211308e+01
8.239696373291313103e-01 9.715124330133200203e-01 6.571214060842990312e-01 5.325613360146060765e-02 2.974121479561552261e-01 2.718753615859895945e+01 4.596710014343261541e+00 1.141088652703911066e+03 4.030170528031885624e+01
7.899957031629979420e-01 9.546042985733598218e-01 7.023330309227109325e-01 4.773050227008759916e-02 3.439470797779038413e-01 2.903093526605516672e+01 4.378648976981639684e+00 6.637424027547240257e+02 3.915634161606431007e+01
8.109842021636665121e-01 9.813613546755165506e-01 6.679005467504263160e-01 4.943758347669616193e-02 3.170465156083926428e-01 3.350026621483266354e+01 4.645723427832126440e+00 4.006010150536894798e+02 3.956416446529328823e+01
8.365561702348291995e-01 9.460782297015190023e-01 6.831172744914889572e-01 4.703277889631688607e-02 2.888305142598226460e-01 2.040592296980321407e+01 4.429604783654212952e+00 8.232423246838152409e+02 4.095836798101663589e+01
8.404606506101787167e-01 9.654337408285588173e-01 6.635939433969556545e-01 4.781209759546443949e-02 3.302054604461416298e-01 2.209636518266052008e+01 4.554677568748592975e+00 1.189234182983636856e+03 4.048112550005316734e+01
8.069625083602964821e-01 9.613418780848383971e-01 6.788691931389272405e-01 5.290421169336885499e-02 2.837795853020623205e-01 3.144345679786056280e+01 4.370797688141465187e+00 7.103507070802152157e+02 3.911745487339794636e+01
7.933289242036640765e-01 9.765950934126973459e-01 6.612522285230457708e-01 4.638468366993591524e-02 3.116280725842341948e-01 3.119379157200455666e+01 4.603674051538109602e+00 3.538836806081235409e+02 3.965030775964260101e+01
8.202848797164856709e-01 9.488782205771655320e-01 7.065225184135138781e-01 5.034763971801847759e-02 3.398731392698362552e-01 2.559581303969025612e+01 4.421733613684773800e+00 7.749860443174839020e+02 4.076269712857902050e+01
8.150863545261323173e-01 9.850837119244039153e-01 6.855421438798308120e-01 5.052176436122507441e-02 3.513574145074933597e-01 2.120211877860128880e+01 4.693831340223550974e+00 5.090367995202541351e+02 3.987682309560477734e+01
7.815973603971302364e-01 9.471956123117357684e-01 6.707482288390397285e-01 4.594457431269809849e-02 3.048224214978516033e-01 3.430012413300573826e+01 4.480837693065405247e+00 9.301383032463490963e+02 4.052072082459926605e+01
8.018227271236478826e-01 9.726098892245441663e-01 6.953820232287049041e-01 5.221545178528875369e-02 2.950987620066851114e-01 2.798554435838013887e+01 4.544793515652417959e+00 1.006065900530666113e+03 4.023887454159557819e+01
8.287878450624643900e-01 9.583467799894511696e-01 6.505967373013495925e-01 4.876690098775551124e-02 3.233148414038121699e-01 2.613848314154893160e+01 4.329857469350099741e+00 5.271832846105098724e+02 3.934418382868170738e+01
8.279664105050265066e-01 9.742341952960938967e-01 6.773682803273201047e-01 4.980123254509642716e-02 3.079811761837452644e-01 3.470435281284153461e+01 4.462026305496692657e+00 9.951572265475988388e+02 3.902988575957715511e+01
8.010035348929465115e-01 9.573055509313941336e-01 6.621642521753906552e-01 4.693472132638096955e-02 3.345197696380317054e-01 2.155235995538532734e+01 4.662519904971122564e+00 5.740411232225596905e+02 4.038519432395696640e+01
7.845259383566677291e-01 9.840728828445077792e-01 7.040831158667802958e-01 5.342057202609255817e-02 3.247273436572402638e-01 2.598962221760302782e+01 4.311070448160171154e+00 4.901795516721904278e+02 4.085533216036856174e+01
8.180171533547341278e-01 9.487692484151571959e-01 6.588878598794341013e-01 4.730040534391999341e-02 2.800079591490328146e-01 2.789255921263247728e+01 4.513506542146205724e+00 9.690767671912908554e+02 3.974922965839505196e+01
8.213402851544320260e-01 9.756688191615044969e-01 6.723537433318793610e-01 4.931718284443020739e-02 2.914563474154099887e-01 3.205366840120404959e+01 4.389461876079439939e+00 3.078875821083784103e+02 4.061320351436734200e+01
7.943828955538571046e-01 9.505364111963660045e-01 6.871016066320240201e-01 5.166880243869498290e-02 3.179570250438526480e-01 2.265075822826474905e+01 4.585841709002852262e+00 7.867839242331683636e+02 3.997559216059744358e+01
8.042679084338247852e-01 9.671426815245300901e-01 6.531370740555226817e-01 4.543260746255517457e-02 3.458748335858806700e-01 2.477402163669466972e+01 4.440470996126532732e+00 1.149433978926390409e+03 3.925652291625738144e+01
8.377646237485110170e-01 9.603852839641273675e-01 6.978798344530164899e-01 5.103840131910518385e-02 3.010552249403670166e-01 3.042604489251971245e+01 4.634911481663585242e+00 7.283187489956617355e+02 4.014285205863416195e+01
8.336271398760377593e-01 9.823606479544192416e-01 6.488303963825106102e-01 5.238197452474385729e-02 3.407882959937676981e-01 2.872193953488022089e+01 4.359935199469327394e+00 3.630667512305080891e+02 4.066768473573029041e+01
8.080538593105971445e-01 9.444930581100284828e-01 6.936318218320608464e-01 4.833472177332267389e-02 3.142497805880382633e-01 2.681534043047577143e+01 4.565496284514665604e+00 8.404275806620717049e+02 3.981188849732279778e+01
7.908166745923459473e-01 9.698970992662012680e-01 6.764846398666500837e-01 5.088751395691186452e-02 2.874180155416950488e-01 2.047424229793250561e+01 4.410915467888116837e+00 1.095683059282600880e+03 3.946772722713649273e+01
8.247892891116439529e-01 9.556544996429234828e-01 6.912910251677035767e-01 4.584441824203357163e-02 3.321373388620093570e-01 3.362989726476371288e+01 4.614534064382314504e+00 6.730271701700985432e+02 4.007236427068710327e+01
8.139950321860611737e-01 9.681375591665506430e-01 7.007726053692400203e-01 4.648380207961425731e-02 3.208137078147381693e-01 2.958596456795930862e+01 4.488530078902840614e+00 1.053963788319379091e+03 3.919410818815231323e+01
7.884308997415006015e-01 9.640662013407796938e-01 6.555186838828026552e-01 4.998292765665799525e-02 2.943130908302962756e-01 2.393027920275926590e+01 4.686095561459660885e+00 6.313087390735745430e+02 4.033025531284511089e+01
7.973182891182601928e-01 9.792886781062930535e-01 6.806201974101364627e-01 4.824323914891109205e-02 3.027699599649756879e-01 2.371085121762007475e+01 4.337594204023480060e+00 4.330209122970700264e+02 4.092530111595988274e+01
8.313000660635531114e-01 9.515923097193240698e-01 6.653576468102633257e-01 5.273872648824006609e-02 3.475894900180399594e-01 3.311742349993437529e+01 4.537099028006196022e+00 9.103809018619358540e+02 3.953848308511078358e+01
8.305619871862232051e-01 9.691895945988595606e-01 6.605074532873927984e-01 5.116322109049186578e-02 2.894126059731468303e-01 3.385667487978935242e+01 4.306025249883532524e+00 8.544673229567706585e+02 4.042624161206185818e+01
7.961190240703522880e-01 9.624321966473012857e-01 7.053053274922073124e-01 4.557325059819966606e-02 3.153051422985270746e-01 2.075958505272865295e+01 4.519397270306944492e+00 3.773408096283674240e+02 3.903180909901857376e+01
7.872827634088694904e-01 9.790282731506974034e-01 6.647232472695410177e-01 5.152838630920276303e-02 3.433672095930203616e-01 2.660324070136994123e+01 4.455447551235556247e+00 6.870025377720594406e+02 3.968871594406664371e+01
8.133231882251799050e-01 9.538958655767142414e-01 6.795260884784162236e-01 4.919207128036767740e-02 2.991513040887192054e-01 2.845121744554489851e+01 4.670005224272609112e+00 1.109863563906401396e+03 4.083382031694054604e+01
8.259372059501707275e-01 9.807134248655289266e-01 6.967420435681939139e-01 4.742421994257718654e-02 3.104526552643627202e-01 3.284661474172025919e+01 4.445557440817355932e+00 6.170999119989573956e+02 3.996195003762841225e+01
7.914887425176799773e-01 9.454097905144095426e-01 6.514916661739349468e-01 5.356228518432006730e-02 3.364587650217115700e-01 2.349860759917646646e+01 4.629058852791786194e+00 1.039961811527609825e+03 4.057606245018541813e+01
8.087916999183595301e-01 9.721872761979699629e-01 6.850280779585241620e-01 4.679330002415925394e-02 3.268072387140243951e-01 2.421576417051255703e+01 4.396188592910766246e+00 8.961351659148931503e+02 4.016827011853456497e+01
8.348266387231647601e-01 9.552586317550391115e-01 6.697690786033868582e-01 4.967719100361690093e-02 2.826247760646045104e-01 2.981282717548310757e+01 4.578507499396801350e+00 4.190077791921794415e+02 3.930531785450875759e+01
8.384949416540562472e-01 9.772340332180261546e-01 6.882214716993272363e-01 5.261452279046178321e-02 3.227142913427203941e-01 2.763602422084659338e+01 4.403433391824364662e+00 5.601112173870205879e+02 3.975131030566990376e+01
8.054749907799064745e-01 9.495376653786748999e-01 6.730209947921335090e-01 4.810165569039061978e-02 2.968218330658972115e-01 2.579170958604663610e+01 4.621116061881184400e+00 9.809930046088993549e+02 4.064622979983687401e+01
7.955232288934290796e-01 9.647704561319202510e-01 6.933728684656321750e-01 5.012473805800080756e-02 3.054207331698387540e-01 2.179421873763203621e+01 4.354035507515072290e+00 9.552112360484898090e+02 4.011334639601409435e+01
8.220198757819831004e-01 9.606990977585315727e-01 6.481811565704643785e-01 4.660771392138675362e-02 3.496365774862468245e-01 3.488764645531773567e+01 4.570532518997788785e+00 4.761088835075497627e+02 3.946970815956592560e+01
8.168761391811072414e-01 9.732642089504748295e-01 6.689126649111508671e-01 4.571920937152579301e-02 3.381748251041397646e-01 3.060942352749407291e+01 4.344931273907422842e+00 8.008829148486256599e+02 4.035561652481555939e+01
7.838470258809626667e-01 9.590216090925037795e-01 6.836569841191172392e-01 5.074700052097440295e-02 3.121687759907916249e-01 2.501602263189852238e+01 4.530375171452760696e+00 3.217797224409878254e+02 3.924296766333281994e+01
8.002725245304405099e-01 9.844152962066233803e-01 6.562594415605067510e-01 4.847552700193599046e-02 2.854801384007558118e-01 2.245270170737057924e+01 4.494373361021279933e+00 7.424546484835445881e+02 3.952478342875838280e+01
8.267600232981144881e-01 9.465477065969258863e-01 7.009986507132649480e-01 5.250695638909936430e-02 3.296625224577263147e-01 3.179704674053937197e+01 4.680999770015477957e+00 1.163337275572121143e+03 4.088822527416050434e+01
8.294559875749051292e-01 9.834133954852819492e-01 6.752701937392353582e-01 4.715798776682466470e-02 2.993500174826010940e-01 2.535426896996796131e+01 4.511710983514785944e+00 6.962697660550475121e+02 4.073767488449811935e+01
8.029671834655105478e-01 9.481302710589021299e-01 6.905416705071926176e-01 4.957809691263363044e-02 3.464218711631372738e-01 3.101086986251175404e+01 4.313767133653163555e+00 1.175385844800621271e+03 3.985111697576940060e+01
7.827930026747286218e-01 9.748770131733268673e-01 6.494918711468576911e-01 4.758969704147428259e-02 3.196600115170702416e-01 3.169961985666304827e+01 4.662262387573719025e+00 7.608321488834917545e+02 3.938100965693593025e+01
8.158207891754806207e-01 9.579688781857490509e-01 6.947583809107541475e-01 5.313115173710510064e-02 2.909115264715626537e-01 2.229396310169249773e+01 4.463135930895805181e+00 3.399366354569792747e+02 4.001836150325834751e+01
8.190890179447829489e-01 9.664678148705512228e-01 6.815123814888298659e-01 5.196055741740390754e-02 2.794138868462294201e-01 2.633593884762376547e+01 4.639927449449896990e+00 9.440587392076849937e+02 3.915436094440519810e+01
7.925947135187685344e-01 9.597309216804802423e-01 6.667222465746104332e-01 4.902555664714425970e-02 3.264433865390717893e-01 2.824162242468446493e+01 4.434744827076793072e+00 5.231623725034296513e+02 4.026072295382618904e+01
8.062941275782883332e-01 9.763167674340308411e-01 6.997888757087290523e-01 5.126335284246132107e-02 3.351160634692758045e-01 3.411728909239172935e+01 4.589319540187716484e+00 5.410582319833338261e+02 4.097982271574437618e+01
8.393164280675351474e-01 9.512048644650727969e-01 6.550073627553879563e-01 4.520752532120794059e-02 3.062629161246120946e-01 2.096071859821677208e+01 4.385322481021284524e+00 1.020175164006650448e+03 3.962474291771650314e+01
8.358802095301448576e-01 9.705603730104863658e-01 7.029822004944086267e-01 4.864308638909831811e-02 3.492775118362158593e-01 2.312374396715313196e+01 4.610297057777643204e+00 8.800347461365163326e+02 3.906866015121340752e+01
8.098475058995187048e-01 9.562972633842379278e-01 6.582593530401587012e-01 5.207373862706125150e-02 3.022055795632302422e-01 3.252573861274868250e+01 4.414295598119497122e+00 4.571599803864955902e+02 4.045570716448128223e+01
7.887923151127994581e-01 9.817217341218144044e-01 6.781432751178740892e-01 4.608599561491981411e-02 2.926273079451173764e-01 2.993223722092807293e+01 4.559672414511442007e+00 6.071696542203426361e+02 4.079983791708946228e+01
8.232430065669119612e-01 9.438336349003016990e-01 6.634116626515984549e-01 5.064580590270460064e-02 3.213758536346256744e-01 2.427929843775928020e+01 4.364853555709123256e+00 1.084309907164424658e+03 3.966395009867846966e+01
8.125035954512656033e-01 9.799570747356861622e-01 6.536813595317303438e-01 5.022281994663178872e-02 3.327130942290648652e-01 2.012012328952550888e+01 4.538111047819256783e+00 6.497120766900479794e+02 4.054223288409411907e+01
7.864617293946445375e-01 9.522402019783854366e-01 6.988892042435705942e-01 4.624404053429141681e-02 2.856835333483293549e-01 3.327303167432546616e+01 4.337238979712128462e+00 1.126853189617395401e+03 3.993733653426170349e+01
7.990494223557412790e-01 9.674832635357976107e-01 6.710221114926040453e-01 5.304462782286108180e-02 3.136717868318781299e-01 2.930211595725268126e+01 4.688694540038705227e+00 8.092574872076511383e+02 3.934226021356880665e+01
8.334909656889736285e-01 9.633914007138461022e-01 6.862350662596523598e-01 4.793720915952697642e-02 3.425250122250989016e-01 2.740009448956698179e+01 4.486636914685368183e+00 3.863818614743649960e+02 4.019782746955752373e+01
8.326985663793980974e-01 9.719476880285888853e-01 6.700833359345793605e-01 5.200199641838670200e-02 3.159979469778015915e-01 2.135143064893782139e+01 4.443083642423152568e+00 3.295020410791039467e+02 4.082685671001672745e+01
7.996687735863029500e-01 9.550804195575416378e-01 6.852988050490618210e-01 4.858555035145953327e-02 2.899940911104902375e-01 3.450800114311277866e+01 4.631469434499741133e+00 7.506124463863670826e+02 3.971323288045823574e+01
7.860950710870325819e-01 9.804738056384026956e-01 6.508698991671204581e-01 5.057445279315114089e-02 2.985208751635625712e-01 2.819517016876488924e+01 4.392513880133629200e+00 1.185168233234435320e+03 3.905855524912476540e+01
8.125818760566413390e-01 9.452315267626195672e-01 6.960756868481635662e-01 4.602936747523024563e-02 3.427055220847949335e-01 2.628948659170418978e+01 4.582057769596576513e+00 7.062627682462334633e+02 4.042101989127695560e+01
8.224387116603553149e-01 9.785502030387520644e-01 6.790799882806837218e-01 4.620333303363993727e-02 3.359084688492119386e-01 2.189410293009132147e+01 4.308409838005900383e+00 1.030835607089102268e+03 3.928492079116404057e+01
7.894180669881403212e-01 9.534791659604757719e-01 6.643499737404287009e-01 5.013418435111641897e-02 3.100138178702444014e-01 3.129975968506187201e+01 4.516900613531470654e+00 5.519309920258820057e+02 4.017886531725525856e+01
8.094671084232628600e-01 9.687116556804626910e-01 7.057952516324818015e-01 4.789689075799659357e-02 2.831126964829862036e-01 3.105183610692620277e+01 4.459023803099990246e+00 5.118497234769165516e+02 4.058448851667344570e+01
8.359630758188664190e-01 9.620156086668372186e-01 6.610712635688483774e-01 5.295690012529492841e-02 3.273262784790247903e-01 2.539523521438241005e+01 4.666353334113956031e+00 9.329592788591980934e+02 3.993987307697534561e+01
8.401152289159595776e-01 9.846472353305667502e-01 7.026019291937350975e-01 4.951718868261203305e-02 2.962715368933975801e-01 2.710416103247553110e+01 4.341378625482320786e+00 1.074095468502491713e+03 3.949571355804800987e+01
8.056665437541902230e-01 9.467182695925235869e-01 6.578192760780453563e-01 4.708235456693917603e-02 3.222754539486020753e-01 2.900618250016123056e+01 4.534047517925500870e+00 5.967297960072755814e+02 4.010885016806423664e+01
7.929696187250315775e-01 9.734960963636637432e-01 6.824490916341543478e-01 5.306959500854835365e-02 3.501244979046285177e-01 3.347377180121839046e+01 4.491972798854112270e+00 4.671616662293672562e+02 4.063950435817241669e+01
8.190043214954435546e-01 9.591921411868185032e-01 6.676605550929903821e-01 4.751393414188176401e-02 3.059397729348391493e-01 2.032086341641843319e+01 4.683483599871396841e+00 8.898084509186446667e+02 3.977557381801307201e+01
8.166186825431883678e-01 9.652560951806604672e-01 6.466804097764193848e-01 4.893354885924607739e-02 3.128615806700661972e-01 2.459904275834560394e+01 4.407082879915833473e+00 3.972633185796439648e+02 4.089739069156348705e+01
7.821754833929240869e-01 9.611233664680272071e-01 6.919448629565536635e-01 5.191595892554149577e-02 3.387563102414831717e-01 3.025198154151439667e+01 4.617537419870496151e+00 8.199092332273721695e+02 3.950198237597942352e+01
8.033393340431154162e-01 9.777197840590030609e-01 6.743314189635216671e-01 4.511486903477460175e-02 3.290320935325696805e-01 3.234514723997563124e+01 4.356542159989476026e+00 1.115758979693055153e+03 3.922233574278652668e+01
8.293795371301472263e-01 9.499620651252568271e-01 6.896054105259478151e-01 5.121862465089187244e-02 2.848184508925303837e-01 2.294315259438008070e+01 4.568157938495278181e+00 6.383941772393882275e+02 4.036646183952689171e+01
8.264510217554866811e-01 9.760207017328590418e-01 6.553229526974260200e-01 4.806344497242942548e-02 3.470479141401127121e-01 2.937818411737680435e+01 4.648774861916900036e+00 1.106453681644052267e+03 4.000943808816373348e+01
8.004084762059151537e-01 9.509291584849357548e-01 7.000601048193871856e-01 5.252475238583982631e-02 3.000160909390077180e-01 2.378112111240625381e+01 4.425820274278521538e+00 6.838206231594085693e+02 3.940356489270925522e+01
7.829969698064029870e-01 9.661718802064657163e-01 6.660989180751144545e-01 4.656911410430446263e-02 2.902231077404692772e-01 2.355972259771078825e+01 4.599322090670466601e+00 3.800845384597778320e+02 3.987199517525732517e+01
8.174378193415701155e-01 9.594553274925797792e-01 6.808457516305148616e-01 5.003405975542962736e-02 3.190741404315456942e-01 3.290772974025458097e+01 4.375206359848379911e+00 8.574364847503602505e+02 4.072658710554242134e+01
8.216989804305135925e-01 9.744964362181722795e-01 6.943109481021761953e-01 5.067353985451161780e-02 3.259599913053214393e-01 2.886571174953132868e+01 4.502760532498359503e+00 4.226312926970422268e+02 3.959849505499005318e+01
7.956655830018222186e-01 9.576086567271501204e-01 6.491180955976247891e-01 4.566462406555191200e-02 2.788903218965977371e-01 2.701773500535637140e+01 4.322591592371463953e+00 8.999823555350303650e+02 4.098456522263586521e+01
8.046111937485634913e-01 9.830327876288443845e-01 6.910331561401485967e-01 5.243310662351548940e-02 3.068086871124803827e-01 2.067465919069945812e+01 4.652172152698040186e+00 1.035672144591808319e+03 4.026720257848501205e+01
8.390612057097255327e-01 9.477699978895485211e-01 6.758342771589755937e-01 4.842003379801288615e-02 3.355594260480254665e-01 3.377174901776015759e+01 4.473161399364471436e+00 6.130399695597589016e+02 3.913033943437039852e+01
8.351420418046414662e-01 9.677817713771015296e-01 6.878397596053779095e-01 4.547855160471052371e-02 3.017221843294799477e-01 3.207834606524556875e+01 4.548235662654041889e+00 4.729182986542582512e+02 3.968410468287765980e+01
8.086475156493484473e-01 9.636695486776530872e-01 6.725823586232959617e-01 5.112060058249161265e-02 3.487539468865841763e-01 2.273400103207677603e+01 4.327244934812187971e+00 9.518100240267813206e+02 4.078948901221156120e+01
7.923470454908907445e-01 9.802556942127644835e-01 6.976801257751882313e-01 4.909802078541368464e-02 3.219216246224939626e-01 2.485924212262034416e+01 4.697615188732743086e+00 9.839568891562521458e+02 4.044703529588878155e+01
8.253691099457443059e-01 9.525184811357408909e-01 6.524286082185803970e-01 5.148589550090953981e-02 2.930706705238669829e-01 3.045264301821589470e+01 4.477785610035061481e+00 5.628602234646677971e+02 3.909097909927368164e+01
8.136376820378005137e-01 9.820997888281941535e-01 6.619095009922980610e-01 5.350277128947898697e-02 2.863095763253047932e-01 3.461183314211666584e+01 4.600280059129000065e+00 1.167179228179156780e+03 4.020503306388854980e+01
7.871486418940126795e-01 9.441913342665880782e-01 6.767148569956421555e-01 4.734634948607534255e-02 3.333791676854714892e-01 2.151840542443096638e+01 4.424394314736128209e+00 7.460833990015089512e+02 3.931749747507274151e+01
7.969745742030441837e-01 9.709383761625737241e-01 6.595709631949663310e-01 4.961832560731098407e-02 3.418365934940055251e-01 2.595763821620494127e+01 4.550844027847051443e+00 3.177110695280134678e+02 3.991083667799830437e+01
8.300021389745175782e-01 9.566549316927790425e-01 7.043667808160185562e-01 4.671555926736444680e-02 3.130859157463535825e-01 2.780195285100489855e+01 4.373800090700387777e+00 7.966019583866000175e+02 4.054721212573349476e+01
8.311393806211649915e-01 9.811473285950720324e-01 6.834319129198789255e-01 4.829625165594741976e-02 3.279090291179716510e-01 3.069452689029276371e+01 4.592761501669883728e+00 9.658944234251976013e+02 3.940945748053491116e+01
7.976501647628844172e-01 9.458845390904694339e-01 6.681709678456186907e-01 5.229142592187971395e-02 2.813717737879604108e-01 2.504250363446772099e+01 4.382709749042987823e+00 4.867700985632836819e+02 4.005433244258165359e+01
7.878756428010761370e-01 9.712985162217170343e-01 7.017106677949428439e-01 4.580607782436534742e-02 3.094332838647067541e-01 2.247749828267842531e+01 4.643711112439632416e+00 5.770107141695916653e+02 4.070904059149324894e+01
8.148405247054993916e-01 9.544107364960014994e-01 6.564555989935993985e-01 5.079761385258287076e-02 3.376471705596894024e-01 3.188040845561772585e+01 4.431692546606063488e+00 9.979005262255668640e+02 3.981532481685280800e+01
8.246423428378999443e-01 9.693697943355887858e-01 6.736708668790757359e-01 4.990920759078115720e-02 3.443859889658167917e-01 2.760392846073955297e+01 4.658868592604995307e+00 7.321663677692413330e+02 4.095138958469033241e+01
7.911439645536243459e-01 9.626532410740852308e-01 6.884797741271555527e-01 4.642843857539817598e-02 2.979623766859993417e-01 2.570099146571010351e+01 4.465796817466616275e+00 1.153057063277810812e+03 3.958869619108736515e+01
8.075104979671537953e-01 9.779061566203832712e-01 6.478939475290477201e-01 5.266513612207025796e-02 2.883114070521667349e-01 2.170180903747677803e+01 4.507877640053630230e+00 7.827235526405274868e+02 3.918310350924730301e+01
8.344662317506968963e-01 9.528146139200777132e-01 6.926933092422783433e-01 4.818852414323017419e-02 3.165586669838055811e-01 3.485380189493298531e+01 4.316769721731543719e+00 3.035983443260192871e+02 4.029646781645715237e+01
8.379170622922479383e-01 9.728263597920536743e-01 6.522006226316093835e-01 4.684080053113401365e-02 2.842184944899752708e-01 3.269559788051992655e+01 4.691745776683092117e+00 6.696263873018324375e+02 4.077187730558216572e+01
8.039424486331641084e-01 9.585429152440280154e-01 6.969413188457489472e-01 4.975887143651024080e-02 3.307556891759857454e-01 2.328902559820562601e+01 4.482852219790220083e+00 1.092492045275866985e+03 3.962749194726347923e+01
7.949317509554326699e-01 9.853003111820668458e-01 6.695399731382727371e-01 4.720557665072381420e-02 3.393540320621803441e-01 2.400787374936044216e+01 4.540722926706076024e+00 8.431761575862765312e+02 3.909680723957717419e+01
8.205030252285301362e-01 9.473918566986918588e-01 6.842903579384088664e-01 5.337782181838527512e-02 3.111402239596471331e-01 2.966355911456048489e+01 4.333796177059412003e+00 3.660310649313032627e+02 4.049198652803897858e+01
8.181723465271293350e-01 9.770551753792912075e-01 7.050211795218288557e-01 5.161006674209609596e-02 3.042410038031637676e-01 3.405720889568328857e+01 4.556669141724706051e+00 9.140092232264578342e+02 3.937020398676395416e+01
7.841922325514256720e-01 9.493179626934230564e-01 6.598247757725417273e-01 4.923957178734243018e-02 3.506645380344242113e-01 2.090155392885208130e+01 4.368686226382851423e+00 4.368632940575480461e+02 4.023436355404555798e+01
8.015532977752387600e-01 9.658937942408025723e-01 6.801799952782690006e-01 5.097875772455707361e-02 3.239764571182429664e-01 2.674689400475472212e+01 4.607635677233338001e+00 6.270282117649912834e+02 4.051397966966032982e+01
8.271190860368311526e-01 9.617815711501985776e-01 6.649775722049175997e-01 4.535460730634630067e-02 2.957292583744972614e-01 2.865349310915917158e+01 4.417688911035656751e+00 1.049894706252962351e+03 3.990110232122242451e+01
8.281730573870241807e-01 9.668210685983300579e-01 6.981951143763959200e-01 5.283272888410836532e-02 3.338536287389695656e-01 2.009350996464490891e+01 4.399973211809992790e+00 5.826865953393280506e+02 3.972296702116727829e+01
8.026087032131851151e-01 9.601250215064733862e-01 6.534086811341345280e-01 4.775533975606784109e-02 3.073552050005644576e-01 3.318785320967435837e+01 4.575456174835562884e+00 1.059817948378622532e+03 4.086008944176137447e+01
7.814962056897580833e-01 9.753471571844071208e-01 6.864788308911025094e-01 5.027602720905095801e-02 2.805939020283519936e-01 2.921885795425623655e+01 4.449000358209014294e+00 8.758364880457520485e+02 4.039168967679142952e+01
8.154777466006576381e-01 9.502761201843619165e-01 6.716865213759243280e-01 4.632727733200416032e-02 3.254156949456781245e-01 2.737545884680002928e+01 4.626447076722979723e+00 4.529845696873962879e+02 3.900584852136671543e+01
8.196838329978286541e-01 9.836768475029618042e-01 6.584407509475945774e-01 4.590412621146067879e-02 3.184805181996896994e-01 2.321430830750614405e+01 4.451614777743816198e+00 8.341146555729210377e+02 4.013391386903822422e+01
7.941103163979947865e-01 9.484345690183341171e-01 7.037089771017431827e-01 5.043390696395189110e-02 2.919398100918159100e-01 3.255773781333118677e+01 4.673008382320404053e+00 4.112618872895836830e+02 3.927909292653203011e+01
8.068732474617660300e-01 9.738382690869271663e-01 6.626551989078521832e-01 4.872632318681106162e-02 3.006119298042729260e-01 2.996614973060786724e+01 4.302632024884223583e+00 6.526433715596795082e+02 3.999648608826100826e+01
8.408456402517854311e-01 9.569710002247243663e-01 6.779329705968498709e-01 5.212694588948041385e-02 3.453289908042177503e-01 2.437183330766856670e+01 4.522058726847172139e+00 1.129775574523955584e+03 4.060210000723600388e+01
8.371627110116183212e-01 9.796026393271982657e-01 6.669618052788078844e-01 5.134347681554034259e-02 3.147732737438753148e-01 2.654567462857812643e+01 4.496986192837357343e+00 7.645457569509744644e+02 4.007958466932177544e+01
8.102046419180929382e-01 9.518449206281452968e-01 6.821810545198618847e-01 4.525554456368088840e-02 3.412717586701735639e-01 2.839273584540933371e+01 4.677557920292019666e+00 3.436696710996329784e+02 3.944294968433678150e+01
7.900904563315213069e-01 9.684514919895679252e-01 6.543099261619149676e-01 5.177557518931105718e-02 3.316940437259152663e-01 3.426648920401930809e+01 4.347983463481068789e+00 7.201248410157859325e+02 3.978537288308143616e+01
8.235864778481423176e-01 9.643187630422414003e-01 6.995194868169725133e-01 4.880846968844533562e-02 2.868721727600321292e-01 2.116848384961485863e+01 4.526591429486870766e+00 1.199235439673066139e+03 4.067267973534762859e+01
8.119101818524301351e-01 9.703007062043994546e-01 6.897894131377338978e-01 4.763771628394723040e-02 2.936469499312341358e-01 2.521243241615593433e+01 4.351374699920415701e+00 5.378354597836732864e+02 3.955865247361361980e+01
7.849466124422848079e-01 9.559967504799365967e-01 6.750556256234645502e-01 5.321127571018412911e-02 3.201877366315573625e-01 3.081041094847023487e+01 4.573926404863596140e+00 1.016946928482502699e+03 4.091493740677833557e+01
7.984698165453970597e-01 9.827643834263086742e-01 6.949431259915233028e-01 4.694090080812573368e-02 3.481754328973591384e-01 3.149724048096686602e+01 4.400430691987276433e+00 9.188199746422469616e+02 4.032156768627464771e+01
